"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
16.047001,-0.015839176,-0.012056539,2.9841609,2.9841609,2.9583802,2.9841609,2.9583802
16.048,-0.015957974,-0.012044295,2.9840419,2.9840419,2.9584224,2.9840419,2.9584224
16.048,-0.015957974,-0.012044295,2.9840419,2.9840419,2.9584224,2.9840419,2.9584224
16.049,-0.015951052,-0.012097659,2.9840488,2.9840488,2.9582388,2.9840488,2.9582388
16.049,-0.015951052,-0.012097659,2.9840488,2.9840488,2.9582388,2.9840488,2.9582388
16.049999,-0.015901716,-0.012139884,2.9840982,2.9840982,2.9580936,2.9840982,2.9580936
16.049999,-0.015901716,-0.012139884,2.9840982,2.9840982,2.9580936,2.9840982,2.9580936
16.051001,-0.015844794,-0.012178343,2.9841552,2.9841552,2.9579613,2.9841552,2.9579613
16.051001,-0.015844794,-0.012178343,2.9841552,2.9841552,2.9579613,2.9841552,2.9579613
16.052,-0.015669012,-0.01208773,2.9843309,2.9843309,2.9582729,2.9843309,2.9582729
16.052,-0.015669012,-0.01208773,2.9843309,2.9843309,2.9582729,2.9843309,2.9582729
16.052999,-0.015539628,-0.012063186,2.9844604,2.9844604,2.9583573,2.9844604,2.9583573
16.052999,-0.015539628,-0.012063186,2.9844604,2.9844604,2.9583573,2.9844604,2.9583573
16.054001,-0.015540446,-0.012116753,2.9844596,2.9844596,2.958173,2.9844596,2.958173
16.054001,-0.015540446,-0.012116753,2.9844596,2.9844596,2.958173,2.9844596,2.958173
16.055,-0.015512003,-0.012166541,2.984488,2.984488,2.9580019,2.984488,2.9580019
16.055,-0.015512003,-0.012166541,2.984488,2.984488,2.9580019,2.984488,2.9580019
16.056,-0.015486049,-0.012216956,2.984514,2.984514,2.9578285,2.984514,2.9578285
16.056,-0.015486049,-0.012216956,2.984514,2.984514,2.9578285,2.984514,2.9578285
16.056999,-0.015435892,-0.012258768,2.9845641,2.9845641,2.9576848,2.9845641,2.9576848
16.056999,-0.015435892,-0.012258768,2.9845641,2.9845641,2.9576848,2.9845641,2.9576848
16.058001,-0.015313345,-0.01224221,2.9846866,2.9846866,2.9577415,2.9846866,2.9577415
16.058001,-0.015313345,-0.01224221,2.9846866,2.9846866,2.9577415,2.9846866,2.9577415
16.059,-0.015428015,-0.012234368,2.9845719,2.9845719,2.9577687,2.9845719,2.9577687
16.059,-0.015428015,-0.012234368,2.9845719,2.9845719,2.9577687,2.9845719,2.9577687
16.059999,-0.015561082,-0.012205242,2.9844389,2.9844389,2.9578688,2.9844389,2.9578688
16.059999,-0.015561082,-0.012205242,2.9844389,2.9844389,2.9578688,2.9844389,2.9578688
16.061001,-0.015550677,-0.012258278,2.9844494,2.9844494,2.9576864,2.9844494,2.9576864
16.061001,-0.015550677,-0.012258278,2.9844494,2.9844494,2.9576864,2.9844494,2.9576864
16.062,-0.015564866,-0.012310875,2.9844351,2.9844351,2.9575055,2.9844351,2.9575055
16.062,-0.015564866,-0.012310875,2.9844351,2.9844351,2.9575055,2.9844351,2.9575055
16.063,-0.015470289,-0.012322634,2.9845297,2.9845297,2.9574649,2.9845297,2.9574649
16.063,-0.015470289,-0.012322634,2.9845297,2.9845297,2.9574649,2.9845297,2.9574649
16.063999,-0.015360079,-0.012319436,2.9846399,2.9846399,2.9574759,2.9846399,2.9574759
16.063999,-0.015360079,-0.012319436,2.9846399,2.9846399,2.9574759,2.9846399,2.9574759
16.065001,-0.015540308,-0.012221252,2.9844596,2.9844596,2.9578137,2.9844596,2.9578137
16.065001,-0.015540308,-0.012221252,2.9844596,2.9844596,2.9578137,2.9844596,2.9578137
16.066,-0.015571344,-0.012270278,2.9844286,2.9844286,2.9576452,2.9844286,2.9576452
16.066,-0.015571344,-0.012270278,2.9844286,2.9844286,2.9576452,2.9844286,2.9576452
16.066999,-0.015577178,-0.012323639,2.9844229,2.9844229,2.9574616,2.9844229,2.9574616
16.066999,-0.015577178,-0.012323639,2.9844229,2.9844229,2.9574616,2.9844229,2.9574616
16.068001,-0.01541384,-0.012252524,2.9845862,2.9845862,2.9577062,2.9845862,2.9577062
16.068001,-0.01541384,-0.012252524,2.9845862,2.9845862,2.9577062,2.9845862,2.9577062
16.069,-0.015399906,-0.012305131,2.9846001,2.9846001,2.9575253,2.9846001,2.9575253
16.069,-0.015399906,-0.012305131,2.9846001,2.9846001,2.9575253,2.9846001,2.9575253
16.07,-0.015434607,-0.012353014,2.9845655,2.9845655,2.9573605,2.9845655,2.9573605
16.07,-0.015434607,-0.012353014,2.9845655,2.9845655,2.9573605,2.9845655,2.9573605
16.070999,-0.015356004,-0.01237765,2.9846439,2.9846439,2.9572759,2.9846439,2.9572759
16.070999,-0.015356004,-0.01237765,2.9846439,2.9846439,2.9572759,2.9846439,2.9572759
16.072001,-0.015404936,-0.012419961,2.9845951,2.9845951,2.9571302,2.9845951,2.9571302
16.072001,-0.015404936,-0.012419961,2.9845951,2.9845951,2.9571302,2.9845951,2.9571302
16.073,-0.015491338,-0.01243857,2.9845088,2.9845088,2.9570663,2.9845088,2.9570663
16.073,-0.015491338,-0.01243857,2.9845088,2.9845088,2.9570663,2.9845088,2.9570663
16.073999,-0.015514725,-0.012489505,2.9844854,2.9844854,2.9568911,2.9844854,2.9568911
16.073999,-0.015514725,-0.012489505,2.9844854,2.9844854,2.9568911,2.9844854,2.9568911
16.075001,-0.01533552,-0.012392895,2.9846644,2.9846644,2.9572234,2.9846644,2.9572234
16.075001,-0.01533552,-0.012392895,2.9846644,2.9846644,2.9572234,2.9846644,2.9572234
16.076,-0.015269422,-0.012425961,2.9847305,2.9847305,2.9571097,2.9847305,2.9571097
16.076,-0.015269422,-0.012425961,2.9847305,2.9847305,2.9571097,2.9847305,2.9571097
16.077,-0.015293635,-0.012476702,2.9847064,2.9847064,2.9569352,2.9847064,2.9569352
16.077,-0.015293635,-0.012476702,2.9847064,2.9847064,2.9569352,2.9847064,2.9569352
16.077999,-0.015266353,-0.012526699,2.9847336,2.9847336,2.9567633,2.9847336,2.9567633
16.077999,-0.015266353,-0.012526699,2.9847336,2.9847336,2.9567633,2.9847336,2.9567633
16.079,-0.015271763,-0.012580034,2.9847283,2.9847283,2.9565797,2.9847283,2.9565797
16.079,-0.015271763,-0.012580034,2.9847283,2.9847283,2.9565797,2.9847283,2.9565797
16.08,-0.015309918,-0.012626695,2.9846902,2.9846902,2.9564192,2.9846902,2.9564192
16.08,-0.015309918,-0.012626695,2.9846902,2.9846902,2.9564192,2.9846902,2.9564192
16.080999,-0.015284679,-0.012677178,2.9847152,2.9847152,2.9562457,2.9847152,2.9562457
16.080999,-0.015284679,-0.012677178,2.9847152,2.9847152,2.9562457,2.9847152,2.9562457
16.082001,-0.015337131,-0.012717769,2.9846628,2.9846628,2.9561062,2.9846628,2.9561062
16.082001,-0.015337131,-0.012717769,2.9846628,2.9846628,2.9561062,2.9846628,2.9561062
16.083,-0.015503739,-0.012641403,2.9844964,2.9844964,2.9563687,2.9844964,2.9563687
16.083,-0.015503739,-0.012641403,2.9844964,2.9844964,2.9563687,2.9844964,2.9563687
16.084,-0.015615388,-0.012636554,2.9843845,2.9843845,2.9563854,2.9843845,2.9563854
16.084,-0.015615388,-0.012636554,2.9843845,2.9843845,2.9563854,2.9843845,2.9563854
16.084999,-0.015531488,-0.012657079,2.9844685,2.9844685,2.9563148,2.9844685,2.9563148
16.084999,-0.015531488,-0.012657079,2.9844685,2.9844685,2.9563148,2.9844685,2.9563148
16.086,-0.015650701,-0.012644047,2.9843493,2.9843493,2.9563596,2.9843493,2.9563596
16.086,-0.015650701,-0.012644047,2.9843493,2.9843493,2.9563596,2.9843493,2.9563596
16.087,-0.01561608,-0.012691882,2.9843838,2.9843838,2.9561951,2.9843838,2.9561951
16.087,-0.01561608,-0.012691882,2.9843838,2.9843838,2.9561951,2.9843838,2.9561951
16.087999,-0.015597802,-0.012743755,2.9844022,2.9844022,2.9560168,2.9844022,2.9560168
16.087999,-0.015597802,-0.012743755,2.9844022,2.9844022,2.9560168,2.9844022,2.9560168
16.089001,-0.015490266,-0.012743083,2.9845097,2.9845097,2.9560192,2.9845097,2.9560192
16.089001,-0.015490266,-0.012743083,2.9845097,2.9845097,2.9560192,2.9845097,2.9560192
16.09,-0.015672304,-0.012641464,2.9843278,2.9843278,2.9563684,2.9843278,2.9563684
16.09,-0.015672304,-0.012641464,2.9843278,2.9843278,2.9563684,2.9843278,2.9563684
16.091,-0.015671272,-0.012694888,2.9843287,2.9843287,2.9561849,2.9843287,2.9561849
16.091,-0.015671272,-0.012694888,2.9843287,2.9843287,2.9561849,2.9843287,2.9561849
16.091999,-0.015519669,-0.012640763,2.9844804,2.9844804,2.9563708,2.9844804,2.9563708
16.091999,-0.015519669,-0.012640763,2.9844804,2.9844804,2.9563708,2.9844804,2.9563708
16.093,-0.015681827,-0.012571136,2.9843183,2.9843183,2.9566104,2.9843183,2.9566104
16.093,-0.015681827,-0.012571136,2.9843183,2.9843183,2.9566104,2.9843183,2.9566104
16.094,-0.015728833,-0.012614218,2.984271,2.984271,2.9564621,2.984271,2.9564621
16.094,-0.015728833,-0.012614218,2.984271,2.984271,2.9564621,2.984271,2.9564621
16.094999,-0.015623434,-0.012615643,2.9843767,2.9843767,2.9564574,2.9843767,2.9564574
16.094999,-0.015623434,-0.012615643,2.9843767,2.9843767,2.9564574,2.9843767,2.9564574
16.096001,-0.015543606,-0.01263923,2.9844563,2.9844563,2.9563761,2.9844563,2.9563761
16.096001,-0.015543606,-0.01263923,2.9844563,2.9844563,2.9563761,2.9844563,2.9563761
16.097,-0.015548251,-0.012692537,2.9844518,2.9844518,2.956193,2.9844518,2.956193
16.097,-0.015548251,-0.012692537,2.9844518,2.9844518,2.956193,2.9844518,2.956193
16.098,-0.015496636,-0.01273347,2.9845033,2.9845033,2.9560521,2.9845033,2.9560521
16.098,-0.015496636,-0.01273347,2.9845033,2.9845033,2.9560521,2.9845033,2.9560521
16.099001,-0.015559083,-0.012768612,2.9844408,2.9844408,2.9559312,2.9844408,2.9559312
16.099001,-0.015559083,-0.012768612,2.9844408,2.9844408,2.9559312,2.9844408,2.9559312
16.1,-0.015666775,-0.012767707,2.9843333,2.9843333,2.9559343,2.9843333,2.9559343
16.1,-0.015666775,-0.012767707,2.9843333,2.9843333,2.9559343,2.9843333,2.9559343
16.101,-0.01572408,-0.012805723,2.9842758,2.9842758,2.9558036,2.9842758,2.9558036
16.101,-0.01572408,-0.012805723,2.9842758,2.9842758,2.9558036,2.9842758,2.9558036
16.101999,-0.015795138,-0.012835466,2.9842048,2.9842048,2.9557014,2.9842048,2.9557014
16.101999,-0.015795138,-0.012835466,2.9842048,2.9842048,2.9557014,2.9842048,2.9557014
16.103001,-0.015815007,-0.012887,2.984185,2.984185,2.9555242,2.984185,2.9555242
16.103001,-0.015815007,-0.012887,2.984185,2.984185,2.9555242,2.984185,2.9555242
16.104,-0.015743958,-0.012916734,2.984256,2.984256,2.9554219,2.984256,2.9554219
16.104,-0.015743958,-0.012916734,2.984256,2.984256,2.9554219,2.984256,2.9554219
16.105,-0.015904859,-0.01284885,2.9840951,2.9840951,2.9556553,2.9840951,2.9556553
16.105,-0.015904859,-0.01284885,2.9840951,2.9840951,2.9556553,2.9840951,2.9556553
16.106001,-0.01594191,-0.012895792,2.9840581,2.9840581,2.9554939,2.9840581,2.9554939
16.106001,-0.01594191,-0.012895792,2.9840581,2.9840581,2.9554939,2.9840581,2.9554939
16.107,-0.016090773,-0.012845356,2.9839091,2.9839091,2.9556675,2.9839091,2.9556675
16.107,-0.016090773,-0.012845356,2.9839091,2.9839091,2.9556675,2.9839091,2.9556675
16.108,-0.016155837,-0.012878891,2.9838443,2.9838443,2.9555521,2.9838443,2.9555521
16.108,-0.016155837,-0.012878891,2.9838443,2.9838443,2.9555521,2.9838443,2.9555521
16.108999,-0.015976379,-0.012781379,2.9840236,2.9840236,2.9558873,2.9840236,2.9558873
16.108999,-0.015976379,-0.012781379,2.9840236,2.9840236,2.9558873,2.9840236,2.9558873
16.110001,-0.016026413,-0.012823011,2.9839735,2.9839735,2.9557443,2.9839735,2.9557443
16.110001,-0.016026413,-0.012823011,2.9839735,2.9839735,2.9557443,2.9839735,2.9557443
16.111,-0.016112229,-0.012841864,2.9838877,2.9838877,2.9556794,2.9838877,2.9556794
16.111,-0.016112229,-0.012841864,2.9838877,2.9838877,2.9556794,2.9838877,2.9556794
16.112,-0.016127178,-0.012894169,2.9838729,2.9838729,2.9554996,2.9838729,2.9554996
16.112,-0.016127178,-0.012894169,2.9838729,2.9838729,2.9554996,2.9838729,2.9554996
16.113001,-0.016096484,-0.012943102,2.9839034,2.9839034,2.9553313,2.9839034,2.9553313
16.113001,-0.016096484,-0.012943102,2.9839034,2.9839034,2.9553313,2.9839034,2.9553313
16.114,-0.016000293,-0.012953081,2.9839997,2.9839997,2.955297,2.9839997,2.955297
16.114,-0.016000293,-0.012953081,2.9839997,2.9839997,2.955297,2.9839997,2.955297
16.115,-0.016031217,-0.013001938,2.9839687,2.9839687,2.9551289,2.9839687,2.9551289
16.115,-0.016031217,-0.013001938,2.9839687,2.9839687,2.9551289,2.9839687,2.9551289
16.115999,-0.015868222,-0.012930747,2.9841318,2.9841318,2.9553738,2.9841318,2.9553738
16.115999,-0.015868222,-0.012930747,2.9841318,2.9841318,2.9553738,2.9841318,2.9553738
16.117001,-0.015689431,-0.012834248,2.9843106,2.9843106,2.9557056,2.9843106,2.9557056
16.117001,-0.015689431,-0.012834248,2.9843106,2.9843106,2.9557056,2.9843106,2.9557056
16.118,-0.015850026,-0.012766694,2.9841499,2.9841499,2.9559379,2.9841499,2.9559379
16.118,-0.015850026,-0.012766694,2.9841499,2.9841499,2.9559379,2.9841499,2.9559379
16.118999,-0.016022297,-0.012680916,2.9839778,2.9839778,2.9562328,2.9839778,2.9562328
16.118999,-0.016022297,-0.012680916,2.9839778,2.9839778,2.9562328,2.9839778,2.9562328
16.120001,-0.016154313,-0.012652553,2.9838457,2.9838457,2.9563303,2.9838457,2.9563303
16.120001,-0.016154313,-0.012652553,2.9838457,2.9838457,2.9563303,2.9838457,2.9563303
16.121,-0.016190128,-0.012699868,2.9838099,2.9838099,2.9561677,2.9838099,2.9561677
16.121,-0.016190128,-0.012699868,2.9838099,2.9838099,2.9561677,2.9838099,2.9561677
16.122,-0.01627698,-0.012717828,2.9837229,2.9837229,2.9561059,2.9837229,2.9561059
16.122,-0.01627698,-0.012717828,2.9837229,2.9837229,2.9561059,2.9837229,2.9561059
16.122999,-0.016247725,-0.012767135,2.9837523,2.9837523,2.9559364,2.9837523,2.9559364
16.122999,-0.016247725,-0.012767135,2.9837523,2.9837523,2.9559364,2.9837523,2.9559364
16.124001,-0.016065175,-0.012664198,2.9839349,2.9839349,2.9562902,2.9839349,2.9562902
16.124001,-0.016065175,-0.012664198,2.9839349,2.9839349,2.9562902,2.9839349,2.9562902
16.125,-0.016126573,-0.012699836,2.9838734,2.9838734,2.9561677,2.9838734,2.9561677
16.125,-0.016126573,-0.012699836,2.9838734,2.9838734,2.9561677,2.9838734,2.9561677
16.125999,-0.016224779,-0.012707921,2.9837751,2.9837751,2.95614,2.9837751,2.95614
16.125999,-0.016224779,-0.012707921,2.9837751,2.9837751,2.95614,2.9837751,2.95614
16.127001,-0.016171752,-0.012748041,2.9838283,2.9838283,2.956002,2.9838283,2.956002
16.127001,-0.016171752,-0.012748041,2.9838283,2.9838283,2.956002,2.9838283,2.956002
16.128,-0.016159102,-0.012800593,2.9838409,2.9838409,2.9558213,2.9838409,2.9558213
16.128,-0.016159102,-0.012800593,2.9838409,2.9838409,2.9558213,2.9838409,2.9558213
16.129,-0.016266739,-0.012799548,2.9837332,2.9837332,2.9558249,2.9837332,2.9558249
16.129,-0.016266739,-0.012799548,2.9837332,2.9837332,2.9558249,2.9837332,2.9558249
16.129999,-0.016438123,-0.012715068,2.983562,2.983562,2.9561155,2.983562,2.9561155
16.129999,-0.016438123,-0.012715068,2.983562,2.983562,2.9561155,2.983562,2.9561155
16.131001,-0.016390758,-0.012757838,2.9836092,2.9836092,2.9559684,2.9836092,2.9559684
16.131001,-0.016390758,-0.012757838,2.9836092,2.9836092,2.9559684,2.9836092,2.9559684
16.132,-0.016362483,-0.012807376,2.9836376,2.9836376,2.9557979,2.9836376,2.9557979
16.132,-0.016362483,-0.012807376,2.9836376,2.9836376,2.9557979,2.9836376,2.9557979
16.132999,-0.016443871,-0.012829582,2.983556,2.983556,2.9557216,2.983556,2.9557216
16.132999,-0.016443871,-0.012829582,2.983556,2.983556,2.9557216,2.983556,2.9557216
16.134001,-0.016340673,-0.012832892,2.9836593,2.9836593,2.9557102,2.9836593,2.9557102
16.134001,-0.016340673,-0.012832892,2.9836593,2.9836593,2.9557102,2.9836593,2.9557102
16.135,-0.016192527,-0.012783189,2.9838076,2.9838076,2.9558811,2.9838076,2.9558811
16.135,-0.016192527,-0.012783189,2.9838076,2.9838076,2.9558811,2.9838076,2.9558811
16.136,-0.016034856,-0.012719809,2.9839652,2.9839652,2.956099,2.9839652,2.956099
16.136,-0.016034856,-0.012719809,2.9839652,2.9839652,2.956099,2.9839652,2.956099
16.136999,-0.01616551,-0.01269298,2.9838345,2.9838345,2.9561913,2.9838345,2.9561913
16.136999,-0.01616551,-0.01269298,2.9838345,2.9838345,2.9561913,2.9838345,2.9561913
16.138,-0.016119225,-0.012736198,2.9838808,2.9838808,2.9560428,2.9838808,2.9560428
16.138,-0.016119225,-0.012736198,2.9838808,2.9838808,2.9560428,2.9838808,2.9560428
16.139,-0.016005076,-0.012728311,2.983995,2.983995,2.9560699,2.983995,2.9560699
16.139,-0.016005076,-0.012728311,2.983995,2.983995,2.9560699,2.983995,2.9560699
16.139999,-0.016041316,-0.01277541,2.9839587,2.9839587,2.9559078,2.9839587,2.9559078
16.139999,-0.016041316,-0.01277541,2.9839587,2.9839587,2.9559078,2.9839587,2.9559078
16.141001,-0.015980829,-0.012811495,2.9840193,2.9840193,2.9557838,2.9840193,2.9557838
16.141001,-0.015980829,-0.012811495,2.9840193,2.9840193,2.9557838,2.9840193,2.9557838
16.142,-0.016134862,-0.012753371,2.983865,2.983865,2.9559836,2.983865,2.9559836
16.142,-0.016134862,-0.012753371,2.983865,2.983865,2.9559836,2.983865,2.9559836
16.143,-0.016098531,-0.012800428,2.9839015,2.9839015,2.9558218,2.9839015,2.9558218
16.143,-0.016098531,-0.012800428,2.9839015,2.9839015,2.9558218,2.9839015,2.9558218
16.143999,-0.016247299,-0.012749774,2.9837527,2.9837527,2.955996,2.9837527,2.955996
16.143999,-0.016247299,-0.012749774,2.9837527,2.9837527,2.955996,2.9837527,2.955996
16.145,-0.016358292,-0.012745179,2.9836416,2.9836416,2.9560118,2.9836416,2.9560118
16.145,-0.016358292,-0.012745179,2.9836416,2.9836416,2.9560118,2.9836416,2.9560118
16.146,-0.016480925,-0.012727814,2.9835191,2.9835191,2.9560716,2.9835191,2.9560716
16.146,-0.016480925,-0.012727814,2.9835191,2.9835191,2.9560716,2.9835191,2.9560716
16.146999,-0.016345553,-0.012695009,2.9836545,2.9836545,2.9561844,2.9836545,2.9561844
16.146999,-0.016345553,-0.012695009,2.9836545,2.9836545,2.9561844,2.9836545,2.9561844
16.148001,-0.016407739,-0.012730088,2.9835923,2.9835923,2.9560637,2.9835923,2.9560637
16.148001,-0.016407739,-0.012730088,2.9835923,2.9835923,2.9560637,2.9835923,2.9560637
16.149,-0.016371943,-0.012777305,2.983628,2.983628,2.9559014,2.983628,2.9559014
16.149,-0.016371943,-0.012777305,2.983628,2.983628,2.9559014,2.983628,2.9559014
16.15,-0.016361954,-0.012830066,2.983638,2.983638,2.9557199,2.983638,2.9557199
16.15,-0.016361954,-0.012830066,2.983638,2.983638,2.9557199,2.983638,2.9557199
16.150999,-0.016222956,-0.012792544,2.983777,2.983777,2.9558489,2.983777,2.9558489
16.150999,-0.016222956,-0.012792544,2.983777,2.983777,2.9558489,2.983777,2.9558489
16.152,-0.016211726,-0.012845173,2.9837883,2.9837883,2.955668,2.9837883,2.955668
16.152,-0.016211726,-0.012845173,2.9837883,2.9837883,2.955668,2.9837883,2.955668
16.153,-0.016277865,-0.012877841,2.9837222,2.9837222,2.9555557,2.9837222,2.9555557
16.153,-0.016277865,-0.012877841,2.9837222,2.9837222,2.9555557,2.9837222,2.9555557
16.153999,-0.016167529,-0.012873861,2.9838324,2.9838324,2.9555693,2.9838324,2.9555693
16.153999,-0.016167529,-0.012873861,2.9838324,2.9838324,2.9555693,2.9838324,2.9555693
16.155001,-0.016109558,-0.012911282,2.9838905,2.9838905,2.9554408,2.9838905,2.9554408
16.155001,-0.016109558,-0.012911282,2.9838905,2.9838905,2.9554408,2.9838905,2.9554408
16.156,-0.01610736,-0.012964464,2.9838927,2.9838927,2.9552579,2.9838927,2.9552579
16.156,-0.01610736,-0.012964464,2.9838927,2.9838927,2.9552579,2.9838927,2.9552579
16.157,-0.016021272,-0.012982838,2.9839787,2.9839787,2.9551947,2.9839787,2.9551947
16.157,-0.016021272,-0.012982838,2.9839787,2.9839787,2.9551947,2.9839787,2.9551947
16.158001,-0.01611002,-0.012999021,2.9838901,2.9838901,2.9551392,2.9838901,2.9551392
16.158001,-0.01611002,-0.012999021,2.9838901,2.9838901,2.9551392,2.9838901,2.9551392
16.159,-0.01628706,-0.012904909,2.9837129,2.9837129,2.9554627,2.9837129,2.9554627
16.159,-0.01628706,-0.012904909,2.9837129,2.9837129,2.9554627,2.9837129,2.9554627
16.16,-0.016287986,-0.012958097,2.983712,2.983712,2.9552798,2.983712,2.9552798
16.16,-0.016287986,-0.012958097,2.983712,2.983712,2.9552798,2.983712,2.9552798
16.160999,-0.0161766,-0.012952968,2.9838233,2.9838233,2.9552975,2.9838233,2.9552975
16.160999,-0.0161766,-0.012952968,2.9838233,2.9838233,2.9552975,2.9838233,2.9552975
16.162001,-0.016329572,-0.012896161,2.9836705,2.9836705,2.9554927,2.9836705,2.9554927
16.162001,-0.016329572,-0.012896161,2.9836705,2.9836705,2.9554927,2.9836705,2.9554927
16.163,-0.016383659,-0.012935592,2.9836164,2.9836164,2.9553571,2.9836164,2.9553571
16.163,-0.016383659,-0.012935592,2.9836164,2.9836164,2.9553571,2.9836164,2.9553571
16.164,-0.016286213,-0.012944129,2.9837139,2.9837139,2.9553277,2.9837139,2.9553277
16.164,-0.016286213,-0.012944129,2.9837139,2.9837139,2.9553277,2.9837139,2.9553277
16.165001,-0.016336035,-0.012985634,2.983664,2.983664,2.9551852,2.983664,2.9551852
16.165001,-0.016336035,-0.012985634,2.983664,2.983664,2.9551852,2.983664,2.9551852
16.166,-0.016415985,-0.01300875,2.9835839,2.9835839,2.9551055,2.9835839,2.9551055
16.166,-0.016415985,-0.01300875,2.9835839,2.9835839,2.9551055,2.9835839,2.9551055
16.167,-0.016489815,-0.013036286,2.9835103,2.9835103,2.9550109,2.9835103,2.9550109
16.167,-0.016489815,-0.013036286,2.9835103,2.9835103,2.9550109,2.9835103,2.9550109
16.167999,-0.01658388,-0.013047839,2.9834161,2.9834161,2.9549713,2.9834161,2.9549713
16.167999,-0.01658388,-0.013047839,2.9834161,2.9834161,2.9549713,2.9834161,2.9549713
16.169001,-0.016703926,-0.013033223,2.9832962,2.9832962,2.9550214,2.9832962,2.9550214
16.169001,-0.016703926,-0.013033223,2.9832962,2.9832962,2.9550214,2.9832962,2.9550214
16.17,-0.016735179,-0.013081785,2.9832649,2.9832649,2.9548545,2.9832649,2.9548545
16.17,-0.016735179,-0.013081785,2.9832649,2.9832649,2.9548545,2.9832649,2.9548545
16.171,-0.016663343,-0.013110663,2.9833367,2.9833367,2.9547553,2.9833367,2.9547553
16.171,-0.016663343,-0.013110663,2.9833367,2.9833367,2.9547553,2.9833367,2.9547553
16.172001,-0.01653344,-0.013084433,2.9834666,2.9834666,2.9548454,2.9834666,2.9548454
16.172001,-0.01653344,-0.013084433,2.9834666,2.9834666,2.9548454,2.9834666,2.9548454
16.173,-0.016447715,-0.013103008,2.9835522,2.9835522,2.9547815,2.9835522,2.9547815
16.173,-0.016447715,-0.013103008,2.9835522,2.9835522,2.9547815,2.9835522,2.9547815
16.174,-0.016356496,-0.013117003,2.9836435,2.9836435,2.9547334,2.9836435,2.9547334
16.174,-0.016356496,-0.013117003,2.9836435,2.9836435,2.9547334,2.9836435,2.9547334
16.174999,-0.016277134,-0.013140507,2.9837229,2.9837229,2.9546525,2.9837229,2.9546525
16.174999,-0.016277134,-0.013140507,2.9837229,2.9837229,2.9546525,2.9837229,2.9546525
16.176001,-0.016331414,-0.013179777,2.9836686,2.9836686,2.9545176,2.9836686,2.9545176
16.176001,-0.016331414,-0.013179777,2.9836686,2.9836686,2.9545176,2.9836686,2.9545176
16.177,-0.016336054,-0.013232804,2.983664,2.983664,2.9543352,2.983664,2.9543352
16.177,-0.016336054,-0.013232804,2.983664,2.983664,2.9543352,2.983664,2.9543352
16.177999,-0.016255775,-0.013255599,2.9837441,2.9837441,2.954257,2.9837441,2.954257
16.177999,-0.016255775,-0.013255599,2.9837441,2.9837441,2.954257,2.9837441,2.954257
16.179001,-0.016212674,-0.013299975,2.9837873,2.9837873,2.9541044,2.9837873,2.9541044
16.179001,-0.016212674,-0.013299975,2.9837873,2.9837873,2.9541044,2.9837873,2.9541044
16.18,-0.016095137,-0.013288065,2.9839048,2.9839048,2.9541454,2.9839048,2.9541454
16.18,-0.016095137,-0.013288065,2.9839048,2.9839048,2.9541454,2.9839048,2.9541454
16.181,-0.0160733,-0.013338932,2.9839268,2.9839268,2.9539704,2.9839268,2.9539704
16.181,-0.0160733,-0.013338932,2.9839268,2.9839268,2.9539704,2.9839268,2.9539704
16.181999,-0.015944881,-0.013314409,2.984055,2.984055,2.9540548,2.984055,2.9540548
16.181999,-0.015944881,-0.013314409,2.984055,2.984055,2.9540548,2.984055,2.9540548
16.183001,-0.016099297,-0.013255267,2.9839008,2.9839008,2.9542582,2.9839008,2.9542582
16.183001,-0.016099297,-0.013255267,2.9839008,2.9839008,2.9542582,2.9839008,2.9542582
16.184,-0.016021933,-0.013280193,2.983978,2.983978,2.9541724,2.983978,2.9541724
16.184,-0.016021933,-0.013280193,2.983978,2.983978,2.9541724,2.983978,2.9541724
16.184999,-0.015967196,-0.013319185,2.9840329,2.9840329,2.9540384,2.9840329,2.9540384
16.184999,-0.015967196,-0.013319185,2.9840329,2.9840329,2.9540384,2.9840329,2.9540384
16.186001,-0.015792437,-0.013228483,2.9842076,2.9842076,2.9543502,2.9842076,2.9543502
16.186001,-0.015792437,-0.013228483,2.9842076,2.9842076,2.9543502,2.9842076,2.9543502
16.187,-0.015780063,-0.013280855,2.98422,2.98422,2.9541702,2.98422,2.9541702
16.187,-0.015780063,-0.013280855,2.98422,2.98422,2.9541702,2.98422,2.9541702
16.188,-0.015840486,-0.013316751,2.9841595,2.9841595,2.9540467,2.9841595,2.9540467
16.188,-0.015840486,-0.013316751,2.9841595,2.9841595,2.9540467,2.9841595,2.9540467
16.188999,-0.015878102,-0.013363172,2.9841218,2.9841218,2.9538872,2.9841218,2.9538872
16.188999,-0.015878102,-0.013363172,2.9841218,2.9841218,2.9538872,2.9841218,2.9538872
16.190001,-0.015988793,-0.013358544,2.9840112,2.9840112,2.9539032,2.9840112,2.9539032
16.190001,-0.015988793,-0.013358544,2.9840112,2.9840112,2.9539032,2.9840112,2.9539032
16.191,-0.015957048,-0.013406874,2.9840429,2.9840429,2.953737,2.9840429,2.953737
16.191,-0.015957048,-0.013406874,2.9840429,2.9840429,2.953737,2.9840429,2.953737
16.191999,-0.016117718,-0.013338345,2.9838822,2.9838822,2.9539726,2.9838822,2.9539726
